Group,Sample_Index,X_Coordinate,Y_Coordinate
Group 3,110,6.75599244397649,-2.620173055207693
Group 3,111,6.392135916486621,-2.170388242552947
Group 3,112,1.8281843838146787,2.870106950383752
Group 3,113,3.094456930512371,-4.043065056282137
Group 3,114,4.938110521024909,-1.2519651317966833
Group 3,115,7.5954827222857535,-1.2691727080543593
Group 3,116,5.0489582550363075,-2.0851828938294155
Group 3,117,6.072118474833418,-1.4177213065178997
Group 3,118,4.39280693086956,-0.7297400817962523
Group 3,119,5.691237298105798,-3.939683375607456
Group 3,120,2.9939948737363493,0.6733554556799162
Group 3,121,5.170956002191659,-1.9788374656203127
Group 3,122,4.3901283877329655,-2.7559558394525947
Group 3,123,4.206502378695309,-3.271210835847597
Group 3,124,6.612832311772873,0.3767415627355879
Group 3,125,3.272003678631285,2.489215855090962
Group 3,126,4.202183374566007,-0.683678669822869
Group 3,127,6.030434948148016,0.36122017904861314
Group 3,128,5.701535155788328,-2.6527081219430517
Group 3,129,3.342500100130276,1.3606029045419394
Group 3,130,-0.0915034428315824,2.892261504865072
Group 3,131,4.693805346690926,-1.7281190774824247
Group 3,132,5.860602231471951,0.4993566246391683
Group 3,133,3.764244695538269,0.11703529261843748
Group 3,134,5.612203869167534,1.4589198789516096
Group 3,135,4.323508974456036,-1.7188109268666336
Group 3,136,2.5009863158608447,1.6749807375651673
Group 3,137,2.9153297852109965,-1.357470629342827
Group 3,138,2.1961498120729086,6.2257826178757965
Group 3,139,5.487137359300313,-2.609165535535105
Group 3,140,1.1737195546294272,-3.068377695595217
Group 3,141,5.667343842514827,-2.359333788405649
Group 3,142,2.9197128737206346,3.5670495933226554
Group 3,143,2.0550662782415388,-3.0600601525595086
Group 3,144,-3.9146463019935567,-1.804102931853641
Group 3,145,5.674740820589765,-2.6489562745002924
Group 3,146,3.0149618369413713,6.489764169916381
Group 3,147,3.400951742558479,-1.7917159513536798
Group 3,148,5.845681812510372,-2.652615862364474
Group 3,149,5.824705861973701,-3.731589706173855
Group 3,150,2.110390907601669,-2.9741770483689214
Group 3,151,5.566913576414853,3.2739303617828073
Group 3,152,5.987214554003845,-2.5662967228397378
Group 3,153,3.039802299340068,1.4799537026426677
Group 3,154,0.7895441797799734,2.0456744688789343
Group 3,155,5.502581527868257,-3.6600994815941763
Group 3,156,7.988054953938963,-4.279839199428477
Group 3,157,4.691349509484242,-1.6492023484861296
Group 3,158,-0.07726506504228325,-1.8766881045285881
Group 3,159,1.7094062549700568,-3.210254298978458
Group 3,160,3.264587904155793,-1.6145038316212543
Group 3,161,3.9456328429406486,-6.70777199935106
Group 3,162,8.443975700020527,-1.0778762723611786
Group 3,163,3.30177628892599,-0.2896241709931928
Group 3,164,4.73057041789155,-2.7300144843223952
Group 3,165,-0.9474308548963148,2.952967195429751
Group 3,166,3.7612508401429285,-1.8633126991199347
Group 3,167,3.723673866441652,0.4001467702307173
Group 3,168,3.1332703251667016,-2.719578345149204
Group 3,169,2.8529677294183595,-4.223347135515963
Group 3,170,2.0905837076073706,-3.8412880574888493
Group 3,171,7.234399114171474,-2.4811757927779987
Group 3,172,4.723172836721083,-0.517086809751238
Group 3,173,-3.7762184592693426,0.23590557094827178
Group 3,174,6.048429607576132,-3.4804141047523354
Group 3,175,7.591945753072648,-3.770690727848123
Group 3,176,3.4249178152652204,-0.981059270026476
Group 3,177,4.510196221198143,0.19257552438567727
Group 3,178,3.239190010540957,-1.1954161717286358
Group 3,179,-0.8906857664114303,-2.1552217967075924
Group 3,180,6.341349161751403,-0.8336059073115918
Group 3,181,3.504157568841836,0.05364187414427679
Group 3,182,5.6336524593521595,-0.8175625150459944
Group 3,183,1.9624401294857403,-2.7424468263360513
Group 3,184,3.1889077100717125,2.2767857693602953
Group 3,185,4.993890744317848,-0.38988094638433224
Group 3,186,4.021207560175032,-2.8489056963386084
Group 3,187,6.561424905217694,3.0294512680279024
Group 3,188,5.212393680109824,-1.5964209604764394
Group 3,189,5.4458408323776295,1.9550037129183826
Group 3,190,5.09753694678317,-0.100504598065567
Group 3,191,5.6145280156198245,-0.67841166191385
Group 3,192,-2.6957027214574234,2.560246676340923
Group 3,193,6.385846636713875,-0.4187688844655213
Group 3,194,1.0669187642281726,-2.818006181456263
Group 3,195,7.931832267975977,-1.180016436982082
Group 3,196,4.856988363204976,-2.0445331854289677
Group 3,197,3.8239021602880103,-1.6767655418147651
Group 3,198,-0.48787127683754017,-2.905033364590906
Group 3,199,5.764524615863493,-1.9484999171467468
Group 3,200,3.8125955816609007,-1.9478326351980213
Group 3,201,7.9585167186233,0.12226099423833237
Group 3,202,4.933090201725498,-0.4890434637901062
Group 3,203,0.16847546602143026,-2.8917555439235105
Group 3,204,1.1557906755993028,1.9364525434232263
Group 3,205,-0.16094791604154612,-3.439036179056064
Group 3,206,5.421845738327907,-1.0308054859637426
Group 3,207,2.1716520728373943,-5.50861611930989
Group 3,208,2.094254282303565,-5.926399699061614
Group 3,209,6.212856510335175,-1.602254115880119
Group 3,210,2.1722774454312503,1.9415878191082232
Group 3,211,2.272651172168293,-4.7106741596713695
Group 3,212,4.471868378819178,-2.6733625809695094
Group 3,213,5.333030465695527,-1.0459564032235775
Group 3,214,6.766022527329613,-0.7771264374621094
Group 3,215,7.588540689222156,-0.5846033355905813
Group 3,216,4.538642874326301,-2.2567690546945993
Group 3,217,3.048336100412982,-2.7982158352596533
Group 3,218,1.26078425090697,-1.8814282967745812
Group 3,219,-1.8764671418951293,0.40062271434684693
Group 3,220,5.3309462064607445,-3.6472795756672247
Group 3,221,5.823819867198346,2.12506934189806
Group 3,222,-0.23071096698720917,-0.07666221297433584
Group 3,223,6.507064575868179,3.2576866974947345
Group 3,224,7.358597315405491,-2.409510122033877
Group 3,225,1.4444605920228302,6.426811075835591
Group 3,226,3.6014431352270195,-2.579034196806047
Group 3,227,0.6029779486023976,1.5529770614073692
Group 3,228,5.464590168704003,-4.32730613145219
Group 3,229,4.414712852863066,-0.21480377824219185
Group 3,230,3.2649516194537296,-0.2464535351777064
Group 3,231,3.518201134790342,-0.451415902810405
Group 3,232,6.964166152103972,-0.7041146750563312
Group 3,233,4.312962225478165,-3.746995022768592
Group 3,234,6.5570187909739435,-4.100106851602608
Group 3,235,3.6493273079329596,-1.8461878402737164
Group 3,236,4.938127806531195,-0.6624491283956373
Group 3,237,4.905659199650213,-3.726839986260716
Group 3,238,4.407074677975729,-0.11358033113502364
Group 3,239,4.876111136973064,-1.1274149525442412
Group 3,240,4.0456644310221055,-3.176245787539749
Group 3,241,6.591884387768177,1.3144083640635662
Group 3,242,-2.9355659711022817,-0.29013933561117716
Group 3,243,5.939832416670077,2.9452964609747827
Group 3,244,6.18230621119578,-2.515002763778674
Group 3,245,2.4862533289790534,-2.848196666495829
Group 3,246,1.7912326480441212,0.5545083710846217
Group 3,247,3.0002779872841865,-2.4522894436540206
Group 3,248,-0.13314817357554798,3.477989410092744
Group 3,249,3.9762490469640897,2.281243968432892
Group 3,250,7.151464504028114,-0.8163871979001351
Group 3,251,7.8664685910379,0.5822699786949228
Group 3,252,4.675273460548763,-0.24214974032574696
Group 3,253,5.40207564138463,-2.5660797761933147
Group 3,254,4.161254247411188,-3.0650231643373287
Group 3,255,2.4259501275339663,-4.669158388135147
Group 3,256,4.625945562241278,-4.105337944345494
Group 3,257,0.4454595478760739,5.033102442229322
Group 3,258,6.029851620129764,-3.98726867139911
Group 3,259,4.765283935815262,-3.5867549279153517
Group 3,260,1.085207096486446,-7.952909425179036
Group 3,261,0.346333367310524,0.146580210977113
Group 3,262,-0.6061592816320571,2.100929638226974
Group 3,263,2.7782814130674263,-1.2991216772258154
Group 3,264,5.708382932808298,-4.982882800547975
Group 3,265,6.6814505354215665,-2.460572511387652
Group 3,266,4.913074187355924,0.7114462085060289
Group 3,267,-0.19117365841192413,2.6855796600831967
Group 3,268,6.495589034680462,-1.8756322202419402
Group 3,269,6.543770654191951,-2.745975719536504
Group 3,270,6.173041081361191,-2.465595205633954
Group 3,271,0.8409843364874642,-2.2661487970599676
Group 3,272,2.196761091483011,-1.5518653503011164
Group 3,273,3.841711418293431,-2.358909720727777
Group 3,274,3.3091043111687792,-1.017149557229359
Group 3,275,2.0975538241392933,-1.2340989643845297
Group 3,276,4.2089164075405705,-2.3227944853402707
Group 3,277,-0.30191606975641494,-0.9286393179419709
Group 3,278,-4.239840733973393,2.1650161921297055
Group 3,279,5.353183692666671,-1.478903770347857
Group 3,280,7.048289693789399,-1.5607567346199749
Group 3,281,4.2261420303014905,-0.5332286530185029
Group 3,282,4.913903804319809,-0.25549854544204376
Group 3,283,5.308183530554454,-1.1118291495726225
Group 3,284,0.6249187506201697,0.978399066726354
Group 3,285,-1.4716089753920651,-3.8302457274609285
Group 3,286,9.188313301864941,0.15074925798976713
Group 3,287,3.777697776635984,-2.3310931354375497
Group 3,288,3.0176663202334235,-2.484751498553727
Group 3,289,4.2714818831374295,-1.8966408003185418
Group 3,290,3.9973176337202334,-1.7725140917824738
Group 3,291,4.0178453365640765,-0.5939488786194802
Group 3,292,7.975450478654029,-1.7962161476505643
Group 3,293,-1.0838526039847909,-7.498217144620719
Group 3,294,2.9907659502070114,-1.1968118788855497
Group 3,295,3.0268380394252317,-3.2764626210223473
Group 3,296,4.522762247573107,-3.643806216198076
Group 3,297,5.483756990434857,-3.9854743562632686
Group 3,298,6.835904516356836,0.4396461019132891
Group 3,299,0.34405920941471946,-4.576575512774216
Group 3,300,7.028059048961489,-1.4122569384258474
Group 3,301,4.418555251005131,-2.03619366568246
Group 3,302,-1.436291147346922,0.508082472108234
Group 3,303,3.030547205079091,-3.816113939943747
Group 3,304,5.247860075097388,-3.035414349855807
Group 3,305,4.0531382956389495,0.3142101606545231
Group 3,306,4.982727367885032,1.1160151593549301
Group 3,307,4.775957756525538,-3.1934827007387114
Group 3,308,1.0329682938237617,-2.506041159779272
Group 3,309,4.050090942934591,-0.549565031982775
Group 3,310,3.2477332582246996,-2.0574857535460587
Group 3,311,5.176382944830803,-2.7199522192230896
Group 3,312,7.616875805112873,-3.766124757873933
Group 3,313,6.706071646443371,-3.3356536294139927
Group 3,314,5.990689928527326,-1.374357013365131
Group 3,315,-0.22745472193403993,3.568411466773922
Group 3,316,2.286098428117613,-1.1557182793143042
Group 3,317,6.691682040667469,-0.9775486644974165
Group 3,318,2.098868381810634,-3.2966400580035797
Group 3,319,-4.617696533280302,2.7489830241074444
Group 3,320,-0.8190293515663996,-3.677296989007024
Group 3,321,3.2754387906538915,-0.9934732926233449
Group 3,322,5.365212615705155,-1.3154660403009557
Group 3,323,3.7388421651520627,-2.6957816442589184
Group 3,324,-0.2771817727166075,-0.18777938369856723
Group 3,325,-3.6747534975390987,-3.3871553136516876
Group 3,326,5.500054776891317,-1.300333104739608
Group 3,327,6.177777623465564,-0.9312773533492933
Group 3,328,-4.101795577775244,1.7719644920769277
Group 3,329,6.347767556827346,-2.106255271874135
Group 3,330,4.449194098682377,-3.480569268404473
Group 3,331,3.635479341031287,-1.6887668032217273
Group 3,332,5.662493846279091,-2.697613919301509
Group 3,333,0.323675540603527,0.36602944393608433
Group 3,334,5.110795151616321,-3.2216042314897857
Group 3,335,5.882115012751748,0.4621429415834717
Group 3,336,5.232733014298034,-4.557178858685171
Group 3,337,7.40803394354271,-1.4256174349141055
Group 3,338,5.667280306336232,-2.636897249033214
Group 3,339,5.499078994377782,-4.738486993496911
Group 3,340,4.371554831718148,-1.0296432151151513
Group 3,341,5.249739690672687,-1.399037542490245
Group 3,342,-1.3134751197453682,-4.137957684043582
Group 3,343,3.6396456879169086,-4.295418703894681
Group 3,344,4.423266318437723,-2.3380272275662994
Group 3,345,-3.4645700155973085,-0.5248792700862259
Group 3,346,1.6776553020434648,-0.21149633417727365
Group 3,347,5.993394473239429,-0.6079765112724698
Group 3,348,1.2326398814616348,-0.5720472022900398
Group 3,349,6.855771200433514,-0.5660962665038567
Group 3,350,6.055238222337537,-1.4866616308634817
Group 3,351,1.0161428650019726,-1.687400327682803
Group 3,352,0.6818292907569885,4.17062264705194
Group 3,353,8.628166668970195,0.24335760472363965
Group 3,354,5.870851530553422,-1.8548676223417995
Group 3,355,6.339782520810878,0.38267076436016767
Group 3,356,2.4807821212924877,4.885189869385615
Group 3,357,4.132310406685503,-0.4510137250669817
Group 3,358,-2.7369111040058742,-0.7209761944744051
Group 3,359,3.7910124034108765,-7.754983322689054
Group 3,360,3.926730521772157,-2.432799351022694
Group 3,361,6.086736590572592,-2.487286889747819
Group 3,362,8.18683434474352,-2.5742262214801253
Group 3,363,3.6849543715710604,-0.8642347683469662
Group 3,364,5.1539682928094965,-1.7742882518391485
Group 3,365,6.030857675592933,-3.328570699699535
Group 3,366,7.806611723462171,-0.31821778614514296
Group 3,367,3.9801671903957203,-4.284758696260772
Group 3,368,5.594550434701026,-1.4108474554233135
Group 3,369,-0.9254808086795627,-4.055053816849001
Group 3,370,7.22561586530556,-0.898840496289127
Group 3,371,1.3925218826701453,3.0431101950543913
Group 3,372,5.691908126476747,-2.6827576759306457
Group 3,373,-1.1685432888765699,-2.995062122216373
Group 3,374,3.7192653687434345,-1.3912638699892788
Group 3,375,2.231061634475737,3.1486581459580054
Group 3,376,6.587255140736152,-3.836603310570908
Group 3,377,7.458884775112628,-2.265752172672143
Group 3,378,5.066093851109899,-0.6398190906014021
Group 3,379,2.8092486508722683,-2.048755839586534
Group 3,380,6.236154345283559,-4.898097737779939
Group 3,381,0.6917794966663267,1.039465427693978
Group 3,382,-3.1023425122068673,2.5506652263404788
Group 3,383,3.654120490758115,-2.4320941975269177
Group 3,384,4.80888969141506,-2.4322253936337743
Group 3,385,6.090191069602706,-0.15430992836003687
Group 3,386,2.366843154033935,-2.8478881088156056
Group 3,387,4.324697162501235,-1.143581458094191
Group 3,388,5.598488236252543,-1.8148562274445268
Group 3,389,7.540320700120509,-0.9764918269105114
Group 3,390,4.45741424585992,-1.0531634645423253
Group 3,391,5.962920694165552,-2.09581674924702
Group 3,392,6.0070711562880845,-8.688766134581067
Group 3,393,7.040252196242019,-2.3703774912341817
Group 3,394,6.748392342716192,0.09676646054724758
Group 3,395,-2.774244558640371,-1.0828984974572398
Group 3,396,3.3231085879448905,-2.330848910400971
Group 3,397,6.258050448436056,0.7300183479680755
Group 3,398,3.938840682781718,-0.38820531465510344
Group 3,399,0.10974692156261323,5.256811330270868
Group 3,400,5.189688828591035,-0.6926660505677871
Group 3,401,-0.4353592638153727,0.768089202941627
Group 3,402,5.905468608441108,-0.42769404848708614
Group 3,403,-0.3680985594617814,1.0281760391331125
Group 3,404,4.323045703484503,-1.3314831393771143
Group 3,405,3.967634736309567,3.1470276775106676
Group 3,406,2.947417245729556,-1.869421579274293
Group 3,407,4.462394636730667,-1.0649865489877572
Group 3,408,-0.4599876977211357,-0.2858865971608563
Group 3,409,5.351388896685148,-0.5068772143257883
Group 3,410,6.0845569093697955,0.8852702314051819
Group 3,411,4.626539517078987,-1.7802865825200227
Group 3,412,1.3119627081804843,-0.17285639110075618
Group 3,413,-2.7667611287930223,-1.9168852430685066
Group 3,414,5.922416958547068,-0.6114848634291961
Group 3,415,6.146319805008283,-2.15571872660445
Group 3,416,5.720912890021021,-3.126080501739219
Group 3,417,4.77929074277884,-0.42782486109626783
Group 3,418,4.82349904671072,-0.8296974182208876
Group 3,419,4.31679941562539,-3.76130344358022
Group 3,420,4.409843155588174,-1.0046031971588558
Group 3,421,6.094729043401446,0.40851693712368187
Group 3,422,6.422214425708074,-1.047349982603112
Group 3,423,3.404968250254522,-1.6621149770246006
Group 3,424,3.6835739647056425,-1.395050593749764
Group 3,425,2.7009740436143987,-3.6138407430863895
Group 3,426,4.008748646284781,-3.5065067394408596
Group 3,427,5.050165201959726,-4.617140581407952
Group 3,428,6.061387732961929,-1.8975168050902738
Group 3,429,1.0728615449361194,2.9888004583414203
Group 3,430,-2.7461122261512427,5.31240190690653
Group 3,431,0.7627708077421671,2.4532988976008614
Group 3,432,6.865142417154387,-3.6330401157145134
Group 3,433,2.249441348555848,-1.63385233474642
Group 3,434,1.3492856716525892,-2.9657733214527524
Group 3,435,3.4554556405504093,-0.7982273540177258
Group 3,436,3.7725231301419155,-0.732469905871946
Group 3,437,7.750844819036564,-0.6106137633734117
Group 3,438,7.950375443762381,-3.4670345352838523
Group 3,439,-0.45480104281745115,1.1060199266187034
Group 3,440,4.056181775705836,-2.7208616198037117
Group 3,441,3.3282015274879075,-3.1134920193148576
Group 3,442,4.436749939886644,-4.223595180493653
Group 3,443,3.0451430589181436,5.383673590553363
Group 3,444,4.705860183984593,-3.5534060840680914
Group 3,445,3.115151996081847,-2.7130883633218135
Group 3,446,6.965908869220195,-3.972317996606618
Group 3,447,-2.073910491607946,4.360153431353103
Group 3,448,-0.05481065482094216,-2.769699738332713
Group 3,449,2.4046420270008375,1.1405935530178897
Group 3,450,2.8890598347613965,-2.5212874137782872
Group 3,451,2.2446617589010085,-5.981206927714366
Group 3,452,6.310984626510324,-1.4818787275342196
Group 3,453,6.226972316680792,0.5249718638912944
Group 3,454,5.437068477223919,-3.995339383462007
Group 3,455,5.536260138464933,1.1657358135928924
Group 3,456,3.6710438991533345,-3.4093477508809373
Group 3,457,4.984302306420906,-2.984145854008462
Group 3,458,4.412645033965941,-2.298593830639805
Group 3,459,0.8596585448644583,-1.954254010843345
Group 3,460,4.283240223944313,-0.9017731609178967
Group 3,461,3.4581143524838915,-2.927547530066195
Group 3,462,4.629913363828339,-4.05861460634196
Group 3,463,6.069089569224076,3.738255577492887
Group 3,464,6.949981058393201,-1.4329306093581753
Group 3,465,6.447154841453669,-3.6858176076883913
Group 3,466,3.4736228341799364,-5.731185138059194
Group 3,467,2.1874889187920954,0.28013761148665184
Group 3,468,5.064546459981922,-0.06734956624491728
Group 3,469,0.5358424750410197,2.09466994084077
Group 3,470,5.838085755416728,-0.49038343996016787
Group 3,471,-2.9357587373395244,-3.6718208002867696
Group 3,472,6.215390066563001,0.4962880821758491
Group 3,473,4.878399341846874,-3.6206109939177527
Group 3,474,1.5552551375686552,-1.6607647251239839
Group 3,475,6.783839691883678,-1.5769456843066691
Group 3,476,6.995648516568225,-1.9706812328027274
Group 3,477,5.896306558842093,-3.2560711845237003
Group 3,478,1.8405520357537442,-2.075724209643733
Group 3,479,2.3551449516447724,-4.9318895067249136
Group 3,480,4.039768314748082,-3.1484167355452817
Group 3,481,6.139250056274183,-5.172040398610603
Group 3,482,1.3214239318145997,4.6965720877030215
Group 3,483,13.058194471964164,-1.5528338971085143
Group 3,484,4.628179821382005,-1.0713752459179848
Group 3,485,-2.4845581466952913,1.8180298540369189
Group 3,486,0.9229171056566324,-4.006033076130304
Group 3,487,3.9792589283539286,-0.25338238919709455
Group 3,488,2.5308548687053842,3.3099056460495646
Group 3,489,2.115842341906496,-1.6266590463001154
Group 3,490,4.520260583166865,-0.16917409410315098
Group 3,491,3.893394942972739,0.8690322015351937
Group 3,492,2.7730928121205207,-1.083393642334144
Group 3,493,6.44799000074169,-4.317584611109653
Group 3,494,7.128512517647659,-1.6509154615362602
Group 3,495,5.057832753176476,0.8427229181634548
Group 3,496,-0.03364702929355534,-0.018212734619679972
Group 3,497,4.854859845219666,-1.183063138250992
Group 3,498,5.303575055898043,-3.9428879310006812
Group 3,499,6.751612888291668,-3.0852299336296998
Group 3,500,6.9295732054933,-1.3312416871561301
Group 3,501,4.251291572794452,-2.4322340457666765
Group 3,502,2.2791675051644456,1.321424213881197
Group 3,503,5.599204058903277,-2.8464347790785287
Group 3,504,4.022167126202929,-2.0971583896968147
Group 3,505,4.020574766251879,-1.3534655629836603
Group 3,506,4.928301124422815,-1.6749663537534902
Group 3,507,5.207117612626321,-2.7650959251441236
Group 3,508,8.898234350111874,-2.7498065517575485
Group 3,509,3.2126715320795007,0.6713638549166955
Group 3,510,2.1265907850142662,-4.225383889090679
Group 3,511,5.209477511323845,0.07479177299401485
Group 3,512,4.541068352702612,-1.3997455921992539
Group 3,513,1.5630115248982772,-2.9009284293876387
Group 3,514,3.4413332474483913,-1.687262044136629
Group 3,515,8.314783498622695,-1.66209541697743
Group 3,516,1.6703330788222237,0.9780705928904401
Group 3,517,5.274491674467891,-3.143200172771147
Group 3,518,-2.461369839252829,3.095533618405905
Group 3,519,4.753775880917339,-4.635303049102253
Group 3,520,4.429316143750473,-4.350439056751029
Group 3,521,-3.4845601868068794,0.6717424021939843
Group 3,522,0.7060295002861318,1.4773537920244473
Group 3,523,4.819119217289796,-2.0791326620011485
Group 3,524,4.123398535105953,-4.454604528809727
Group 3,525,3.3071139903544484,-3.6847925763130664
Group 3,526,6.040735180788653,-0.4670552674099948
Group 3,527,5.91370327858027,-2.1677706561294694
Group 3,528,4.661289876385937,-4.132024917977821
Group 3,529,7.029603740249611,-2.9875740769106685
Group 3,530,1.8140107728115469,-0.25613949771823963
Group 3,531,3.710579729182319,-2.015528434861605
Group 3,532,6.585087366920628,-1.1646879164477815
Group 3,533,3.432745529145393,-1.7740962607330493
Group 3,534,3.3673831464907313,-0.9852387853400375
Group 3,535,2.053195942845613,-2.8381993580935108
Group 3,536,6.5750735623301395,-4.187319670728126
Group 3,537,-3.009428859354319,-0.07508087623543175
Group 3,538,0.04729778140124585,0.398909022440628
Group 3,539,6.948724730821501,-2.0912742800043915
Group 3,540,6.109916077068974,-2.556886056005591
Group 3,541,-1.5363131257805023,2.9761270486095683
Group 3,542,0.5338154513829733,-1.3034886822969467
Group 3,543,2.7149451328828667,1.8236895291496176
Group 3,544,7.1546442793383,0.6284378636830477
Group 3,545,4.289531813523213,-0.8053544500368344
Group 3,546,-1.4688144607757425,2.515472323354926
Group 3,547,0.7831558594007708,-3.3107679516473127
Group 3,548,4.530984245520086,-1.1500967774109117
Group 3,549,3.4157773763321218,1.6574698632514433
Group 3,550,4.914094383766846,-3.481284443640492
Group 3,551,2.989267037950345,-0.5083782076886232
Group 3,552,5.714360530081499,-6.862270737993681
Group 3,553,4.883758550160518,0.18076035568282744
Group 3,554,4.324619918332592,-1.7227120189094531
Group 3,555,3.613463999554437,-0.4765581740082938
Group 3,556,3.576570758346983,0.7488418605340188
Group 3,557,0.7962385998745592,-0.10496547149088509
Group 3,558,5.96703470492635,-0.5072485022620907
Group 3,559,8.551121546040683,-2.013738557801983
